,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,build_name,build_level,target_ac,encounter_num
48,0.6,0.2,33.0,3.3,orc-str rogue dexterity,1,13,48
49,0.8,0.2,46.0,4.6,orc-str rogue dexterity,1,13,49
50,0.6,0.6,59.0,5.9,orc-str rogue dexterity,1,13,50
51,0.8,0.3,51.0,5.1,orc-str rogue dexterity,1,13,51
52,0.7,0.7,72.0,7.2,orc-str rogue dexterity,1,13,52
53,0.8,0.2,43.0,4.3,orc-str rogue dexterity,1,13,53
54,0.3,0.6,49.0,4.9,orc-str rogue dexterity,1,13,54
55,0.2,0.4,26.0,2.6,orc-str rogue dexterity,1,13,55
56,0.3,0.6,43.0,4.3,orc-str rogue dexterity,1,13,56
57,0.8,0.3,51.0,5.1,orc-str rogue dexterity,1,13,57
58,0.4,0.4,43.0,4.3,orc-str rogue dexterity,1,13,58
59,0.5,0.3,39.0,3.9,orc-str rogue dexterity,1,13,59
60,0.6,0.3,49.0,4.9,orc-str rogue dexterity,1,13,60
61,0.5,0.4,45.0,4.5,orc-str rogue dexterity,1,13,61
62,0.7,0.4,50.0,5.0,orc-str rogue dexterity,1,13,62
63,0.6,0.3,39.0,3.9,orc-str rogue dexterity,1,13,63
64,0.7,0.6,62.0,6.2,orc-str rogue dexterity,1,13,64
65,0.8,0.4,57.0,5.7,orc-str rogue dexterity,1,13,65
66,0.8,0.6,66.0,6.6,orc-str rogue dexterity,1,13,66
67,0.5,0.3,51.0,5.1,orc-str rogue dexterity,1,13,67
68,0.7,0.4,56.0,5.6,orc-str rogue dexterity,1,13,68
69,0.7,0.4,55.0,5.5,orc-str rogue dexterity,1,13,69
70,0.5,0.4,43.0,4.3,orc-str rogue dexterity,1,13,70
71,0.6,0.3,43.0,4.3,orc-str rogue dexterity,1,13,71
72,0.6,0.4,60.0,6.0,orc-str rogue dexterity,1,13,72
73,0.6,0.2,33.0,3.3,orc-str rogue dexterity,1,13,73
74,0.5,0.1,34.0,3.4,orc-str rogue dexterity,1,13,74
75,0.6,0.3,44.0,4.4,orc-str rogue dexterity,1,13,75
76,0.9,0.5,70.0,7.0,orc-str rogue dexterity,1,13,76
77,0.5,0.2,30.0,3.0,orc-str rogue dexterity,1,13,77
78,0.7,0.2,47.0,4.7,orc-str rogue dexterity,1,13,78
79,0.4,0.2,29.0,2.9,orc-str rogue dexterity,1,13,79
80,0.7,0.6,66.0,6.6,orc-str rogue dexterity,1,13,80
81,0.4,0.3,27.0,2.7,orc-str rogue dexterity,1,13,81
82,0.8,0.6,72.0,7.2,orc-str rogue dexterity,1,13,82
83,0.5,0.4,49.0,4.9,orc-str rogue dexterity,1,13,83
84,0.8,0.3,62.0,6.2,orc-str rogue dexterity,1,13,84
85,0.6,0.1,32.0,3.2,orc-str rogue dexterity,1,13,85
86,0.7,0.4,55.0,5.5,orc-str rogue dexterity,1,13,86
87,0.5,0.3,37.0,3.7,orc-str rogue dexterity,1,13,87
88,0.4,0.5,42.0,4.2,orc-str rogue dexterity,1,13,88
89,0.7,0.4,59.0,5.9,orc-str rogue dexterity,1,13,89
90,0.1,0.5,29.0,2.9,orc-str rogue dexterity,1,13,90
91,0.8,0.6,75.0,7.5,orc-str rogue dexterity,1,13,91
92,0.7,0.4,56.0,5.6,orc-str rogue dexterity,1,13,92
93,0.7,0.3,53.0,5.3,orc-str rogue dexterity,1,13,93
94,0.5,0.2,34.0,3.4,orc-str rogue dexterity,1,13,94
95,0.8,0.2,46.0,4.6,orc-str rogue dexterity,1,13,95
96,0.5,0.2,39.0,3.9,orc-str rogue dexterity,1,13,96
97,0.4,0.3,36.0,3.6,orc-str rogue dexterity,1,13,97
98,0.6,0.5,44.0,4.4,orc-str rogue dexterity,1,13,98
99,0.6,0.2,39.0,3.9,orc-str rogue dexterity,1,13,99
0,0.7,0.7,83.0,8.3,orc-str rogue dexterity,1,14,0
1,0.5,0.2,32.0,3.2,orc-str rogue dexterity,1,14,1
2,0.9,0.3,71.0,7.1,orc-str rogue dexterity,1,14,2
3,0.8,0.2,49.0,4.9,orc-str rogue dexterity,1,14,3
4,0.6,0.4,53.0,5.3,orc-str rogue dexterity,1,14,4
5,0.5,0.3,34.0,3.4,orc-str rogue dexterity,1,14,5
6,0.5,0.2,36.0,3.6,orc-str rogue dexterity,1,14,6
7,0.6,0.2,38.0,3.8,orc-str rogue dexterity,1,14,7
8,0.5,0.3,47.0,4.7,orc-str rogue dexterity,1,14,8
9,0.7,0.2,56.0,5.6,orc-str rogue dexterity,1,14,9
10,0.5,0.3,48.0,4.8,orc-str rogue dexterity,1,14,10
11,0.6,0.5,57.0,5.7,orc-str rogue dexterity,1,14,11
12,0.7,0.2,47.0,4.7,orc-str rogue dexterity,1,14,12
13,0.5,0.6,59.0,5.9,orc-str rogue dexterity,1,14,13
14,0.7,0.3,50.0,5.0,orc-str rogue dexterity,1,14,14
15,0.7,0.2,41.0,4.1,orc-str rogue dexterity,1,14,15
16,0.5,0.4,47.0,4.7,orc-str rogue dexterity,1,14,16
17,0.6,0.3,40.0,4.0,orc-str rogue dexterity,1,14,17
18,0.5,0.3,41.0,4.1,orc-str rogue dexterity,1,14,18
19,0.6,0.5,56.0,5.6,orc-str rogue dexterity,1,14,19
20,0.6,0.2,35.0,3.5,orc-str rogue dexterity,1,14,20
21,0.4,0.2,20.0,2.0,orc-str rogue dexterity,1,14,21
22,0.7,0.3,53.0,5.3,orc-str rogue dexterity,1,14,22
23,0.2,0.2,26.0,2.6,orc-str rogue dexterity,1,14,23
24,0.6,0.1,38.0,3.8,orc-str rogue dexterity,1,14,24
25,0.6,0.2,39.0,3.9,orc-str rogue dexterity,1,14,25
26,0.3,0.3,31.0,3.1,orc-str rogue dexterity,1,14,26
27,0.8,0.1,40.0,4.0,orc-str rogue dexterity,1,14,27
28,0.4,0.4,42.0,4.2,orc-str rogue dexterity,1,14,28
29,0.5,0.2,40.0,4.0,orc-str rogue dexterity,1,14,29
30,0.3,0.1,19.0,1.9,orc-str rogue dexterity,1,14,30
31,0.7,0.1,35.0,3.5,orc-str rogue dexterity,1,14,31
32,0.6,0.3,40.0,4.0,orc-str rogue dexterity,1,14,32
33,0.7,0.5,57.0,5.7,orc-str rogue dexterity,1,14,33
34,0.8,0.1,41.0,4.1,orc-str rogue dexterity,1,14,34
35,0.8,0.1,47.0,4.7,orc-str rogue dexterity,1,14,35
36,0.4,0.1,31.0,3.1,orc-str rogue dexterity,1,14,36
37,0.2,0.1,13.0,1.3,orc-str rogue dexterity,1,14,37
38,0.6,0.4,46.0,4.6,orc-str rogue dexterity,1,14,38
39,0.8,0.3,62.0,6.2,orc-str rogue dexterity,1,14,39
40,0.4,0.1,24.0,2.4,orc-str rogue dexterity,1,14,40
41,0.3,0.3,31.0,3.1,orc-str rogue dexterity,1,14,41
42,0.6,0.3,51.0,5.1,orc-str rogue dexterity,1,14,42
43,0.8,0.4,64.0,6.4,orc-str rogue dexterity,1,14,43
44,0.5,0.3,35.0,3.5,orc-str rogue dexterity,1,14,44
45,0.6,0.3,38.0,3.8,orc-str rogue dexterity,1,14,45
46,0.4,0.2,33.0,3.3,orc-str rogue dexterity,1,14,46
47,0.6,0.2,38.0,3.8,orc-str rogue dexterity,1,14,47
48,0.7,0.4,60.0,6.0,orc-str rogue dexterity,1,14,48
49,0.4,0.3,39.0,3.9,orc-str rogue dexterity,1,14,49
50,0.8,0.3,47.0,4.7,orc-str rogue dexterity,1,14,50
51,0.3,0.2,22.0,2.2,orc-str rogue dexterity,1,14,51
52,0.6,0.2,44.0,4.4,orc-str rogue dexterity,1,14,52
53,0.6,0.1,41.0,4.1,orc-str rogue dexterity,1,14,53
54,0.3,0.2,29.0,2.9,orc-str rogue dexterity,1,14,54
55,0.5,0.3,37.0,3.7,orc-str rogue dexterity,1,14,55
56,0.3,0.4,31.0,3.1,orc-str rogue dexterity,1,14,56
57,0.8,0.0,41.0,4.1,orc-str rogue dexterity,1,14,57
58,0.1,0.1,11.0,1.1,orc-str rogue dexterity,1,14,58
59,0.4,0.1,23.0,2.3,orc-str rogue dexterity,1,14,59
60,0.7,0.3,54.0,5.4,orc-str rogue dexterity,1,14,60
61,0.7,0.2,41.0,4.1,orc-str rogue dexterity,1,14,61
62,0.5,0.3,49.0,4.9,orc-str rogue dexterity,1,14,62
63,0.3,0.3,32.0,3.2,orc-str rogue dexterity,1,14,63
64,0.6,0.0,30.0,3.0,orc-str rogue dexterity,1,14,64
65,0.6,0.4,54.0,5.4,orc-str rogue dexterity,1,14,65
66,0.4,0.0,16.0,1.6,orc-str rogue dexterity,1,14,66
67,0.5,0.5,52.0,5.2,orc-str rogue dexterity,1,14,67
68,0.4,0.3,39.0,3.9,orc-str rogue dexterity,1,14,68
69,0.6,0.2,49.0,4.9,orc-str rogue dexterity,1,14,69
70,0.2,0.3,20.0,2.0,orc-str rogue dexterity,1,14,70
71,0.5,0.1,25.0,2.5,orc-str rogue dexterity,1,14,71
72,0.7,0.2,50.0,5.0,orc-str rogue dexterity,1,14,72
73,0.7,0.3,43.0,4.3,orc-str rogue dexterity,1,14,73
74,0.7,0.3,55.0,5.5,orc-str rogue dexterity,1,14,74
75,0.4,0.2,26.0,2.6,orc-str rogue dexterity,1,14,75
76,0.7,0.1,43.0,4.3,orc-str rogue dexterity,1,14,76
77,0.5,0.2,40.0,4.0,orc-str rogue dexterity,1,14,77
78,0.4,0.4,35.0,3.5,orc-str rogue dexterity,1,14,78
79,0.5,0.3,48.0,4.8,orc-str rogue dexterity,1,14,79
80,0.7,0.4,66.0,6.6,orc-str rogue dexterity,1,14,80
81,0.4,0.0,23.0,2.3,orc-str rogue dexterity,1,14,81
82,0.4,0.3,31.0,3.1,orc-str rogue dexterity,1,14,82
83,0.5,0.2,37.0,3.7,orc-str rogue dexterity,1,14,83
84,0.5,0.4,35.0,3.5,orc-str rogue dexterity,1,14,84
85,0.6,0.2,39.0,3.9,orc-str rogue dexterity,1,14,85
86,0.5,0.1,28.0,2.8,orc-str rogue dexterity,1,14,86
87,0.6,0.1,41.0,4.1,orc-str rogue dexterity,1,14,87
88,0.4,0.3,49.0,4.9,orc-str rogue dexterity,1,14,88
89,0.5,0.5,55.0,5.5,orc-str rogue dexterity,1,14,89
90,0.6,0.1,35.0,3.5,orc-str rogue dexterity,1,14,90
91,0.7,0.3,47.0,4.7,orc-str rogue dexterity,1,14,91
92,0.5,0.3,37.0,3.7,orc-str rogue dexterity,1,14,92
93,0.5,0.1,28.0,2.8,orc-str rogue dexterity,1,14,93
94,0.6,0.3,37.0,3.7,orc-str rogue dexterity,1,14,94
95,0.5,0.2,38.0,3.8,orc-str rogue dexterity,1,14,95
96,0.4,0.5,41.0,4.1,orc-str rogue dexterity,1,14,96
97,0.5,0.5,47.0,4.7,orc-str rogue dexterity,1,14,97
98,0.7,0.1,35.0,3.5,orc-str rogue dexterity,1,14,98
99,0.4,0.5,51.0,5.1,orc-str rogue dexterity,1,14,99
0,0.3,0.1,21.0,2.1,orc-str rogue dexterity,1,15,0
1,0.4,0.4,43.0,4.3,orc-str rogue dexterity,1,15,1
2,0.5,0.2,41.0,4.1,orc-str rogue dexterity,1,15,2
3,0.2,0.1,11.0,1.1,orc-str rogue dexterity,1,15,3
4,0.5,0.2,42.0,4.2,orc-str rogue dexterity,1,15,4
5,0.5,0.3,36.0,3.6,orc-str rogue dexterity,1,15,5
6,0.6,0.3,38.0,3.8,orc-str rogue dexterity,1,15,6
7,0.5,0.3,37.0,3.7,orc-str rogue dexterity,1,15,7
8,0.4,0.3,36.0,3.6,orc-str rogue dexterity,1,15,8
9,0.6,0.1,38.0,3.8,orc-str rogue dexterity,1,15,9
10,0.4,0.2,26.0,2.6,orc-str rogue dexterity,1,15,10
11,0.2,0.4,30.0,3.0,orc-str rogue dexterity,1,15,11
12,0.3,0.1,20.0,2.0,orc-str rogue dexterity,1,15,12
13,0.4,0.3,31.0,3.1,orc-str rogue dexterity,1,15,13
14,0.6,0.3,53.0,5.3,orc-str rogue dexterity,1,15,14
15,0.1,0.3,21.0,2.1,orc-str rogue dexterity,1,15,15
16,0.4,0.2,32.0,3.2,orc-str rogue dexterity,1,15,16
17,0.5,0.2,32.0,3.2,orc-str rogue dexterity,1,15,17
18,0.5,0.2,29.0,2.9,orc-str rogue dexterity,1,15,18
19,0.6,0.3,50.0,5.0,orc-str rogue dexterity,1,15,19
20,0.4,0.4,41.0,4.1,orc-str rogue dexterity,1,15,20
21,0.8,0.1,41.0,4.1,orc-str rogue dexterity,1,15,21
22,0.3,0.1,16.0,1.6,orc-str rogue dexterity,1,15,22
23,0.5,0.2,30.0,3.0,orc-str rogue dexterity,1,15,23
24,0.5,0.5,49.0,4.9,orc-str rogue dexterity,1,15,24
25,0.7,0.1,33.0,3.3,orc-str rogue dexterity,1,15,25
26,0.5,0.2,34.0,3.4,orc-str rogue dexterity,1,15,26
27,0.8,0.2,50.0,5.0,orc-str rogue dexterity,1,15,27
28,0.5,0.2,40.0,4.0,orc-str rogue dexterity,1,15,28
29,0.4,0.2,32.0,3.2,orc-str rogue dexterity,1,15,29
30,0.3,0.3,24.0,2.4,orc-str rogue dexterity,1,15,30
31,0.2,0.1,11.0,1.1,orc-str rogue dexterity,1,15,31
32,0.5,0.5,37.0,3.7,orc-str rogue dexterity,1,15,32
33,0.2,0.0,7.0,0.7,orc-str rogue dexterity,1,15,33
34,0.6,0.4,53.0,5.3,orc-str rogue dexterity,1,15,34
35,0.4,0.1,27.0,2.7,orc-str rogue dexterity,1,15,35
36,0.6,0.3,38.0,3.8,orc-str rogue dexterity,1,15,36
37,0.4,0.2,31.0,3.1,orc-str rogue dexterity,1,15,37
38,0.5,0.5,49.0,4.9,orc-str rogue dexterity,1,15,38
39,0.3,0.2,22.0,2.2,orc-str rogue dexterity,1,15,39
40,0.4,0.2,33.0,3.3,orc-str rogue dexterity,1,15,40
41,0.7,0.0,33.0,3.3,orc-str rogue dexterity,1,15,41
42,0.6,0.2,43.0,4.3,orc-str rogue dexterity,1,15,42
43,0.4,0.1,24.0,2.4,orc-str rogue dexterity,1,15,43
44,0.3,0.2,19.0,1.9,orc-str rogue dexterity,1,15,44
45,0.4,0.3,38.0,3.8,orc-str rogue dexterity,1,15,45
46,0.5,0.2,37.0,3.7,orc-str rogue dexterity,1,15,46
47,0.5,0.2,28.0,2.8,orc-str rogue dexterity,1,15,47
48,0.7,0.1,39.0,3.9,orc-str rogue dexterity,1,15,48
49,0.5,0.0,25.0,2.5,orc-str rogue dexterity,1,15,49
50,0.6,0.4,55.0,5.5,orc-str rogue dexterity,1,15,50
51,0.4,0.3,35.0,3.5,orc-str rogue dexterity,1,15,51
52,0.4,0.2,26.0,2.6,orc-str rogue dexterity,1,15,52
53,0.2,0.1,11.0,1.1,orc-str rogue dexterity,1,15,53
54,0.2,0.2,16.0,1.6,orc-str rogue dexterity,1,15,54
55,0.4,0.5,46.0,4.6,orc-str rogue dexterity,1,15,55
56,0.1,0.5,24.0,2.4,orc-str rogue dexterity,1,15,56
57,0.6,0.2,43.0,4.3,orc-str rogue dexterity,1,15,57
58,0.5,0.4,49.0,4.9,orc-str rogue dexterity,1,15,58
59,0.6,0.0,27.0,2.7,orc-str rogue dexterity,1,15,59
60,0.4,0.2,23.0,2.3,orc-str rogue dexterity,1,15,60
61,0.4,0.2,45.0,4.5,orc-str rogue dexterity,1,15,61
62,0.3,0.3,27.0,2.7,orc-str rogue dexterity,1,15,62
63,0.7,0.2,63.0,6.3,orc-str rogue dexterity,1,15,63
64,0.7,0.4,53.0,5.3,orc-str rogue dexterity,1,15,64
65,0.1,0.3,26.0,2.6,orc-str rogue dexterity,1,15,65
66,0.5,0.3,40.0,4.0,orc-str rogue dexterity,1,15,66
67,0.5,0.2,33.0,3.3,orc-str rogue dexterity,1,15,67
68,0.2,0.1,16.0,1.6,orc-str rogue dexterity,1,15,68
69,0.8,0.1,55.0,5.5,orc-str rogue dexterity,1,15,69
70,0.7,0.3,57.0,5.7,orc-str rogue dexterity,1,15,70
71,0.4,0.0,26.0,2.6,orc-str rogue dexterity,1,15,71
72,0.4,0.0,17.0,1.7,orc-str rogue dexterity,1,15,72
73,0.7,0.2,45.0,4.5,orc-str rogue dexterity,1,15,73
74,0.5,0.1,28.0,2.8,orc-str rogue dexterity,1,15,74
75,0.6,0.3,49.0,4.9,orc-str rogue dexterity,1,15,75
76,0.2,0.2,19.0,1.9,orc-str rogue dexterity,1,15,76
77,0.9,0.0,48.0,4.8,orc-str rogue dexterity,1,15,77
78,0.6,0.1,29.0,2.9,orc-str rogue dexterity,1,15,78
79,0.3,0.3,26.0,2.6,orc-str rogue dexterity,1,15,79
80,0.8,0.1,42.0,4.2,orc-str rogue dexterity,1,15,80
81,0.6,0.6,69.0,6.9,orc-str rogue dexterity,1,15,81
82,0.3,0.1,18.0,1.8,orc-str rogue dexterity,1,15,82
83,0.6,0.2,39.0,3.9,orc-str rogue dexterity,1,15,83
84,0.4,0.2,37.0,3.7,orc-str rogue dexterity,1,15,84
85,0.4,0.0,16.0,1.6,orc-str rogue dexterity,1,15,85
86,0.4,0.1,30.0,3.0,orc-str rogue dexterity,1,15,86
87,0.3,0.3,39.0,3.9,orc-str rogue dexterity,1,15,87
88,0.7,0.1,39.0,3.9,orc-str rogue dexterity,1,15,88
89,0.5,0.1,35.0,3.5,orc-str rogue dexterity,1,15,89
90,0.7,0.3,56.0,5.6,orc-str rogue dexterity,1,15,90
91,0.5,0.2,33.0,3.3,orc-str rogue dexterity,1,15,91
92,0.6,0.2,42.0,4.2,orc-str rogue dexterity,1,15,92
93,0.7,0.1,40.0,4.0,orc-str rogue dexterity,1,15,93
94,0.5,0.4,48.0,4.8,orc-str rogue dexterity,1,15,94
95,0.7,0.1,43.0,4.3,orc-str rogue dexterity,1,15,95
96,0.4,0.3,37.0,3.7,orc-str rogue dexterity,1,15,96
97,0.4,0.3,34.0,3.4,orc-str rogue dexterity,1,15,97
98,0.4,0.3,38.0,3.8,orc-str rogue dexterity,1,15,98
99,0.6,0.1,35.0,3.5,orc-str rogue dexterity,1,15,99
0,0.8,0.2,49.0,4.9,orc-str rogue dexterity,1,16,0
1,0.6,0.1,41.0,4.1,orc-str rogue dexterity,1,16,1
2,0.2,0.3,19.0,1.9,orc-str rogue dexterity,1,16,2
3,0.6,0.1,40.0,4.0,orc-str rogue dexterity,1,16,3
4,0.7,0.2,40.0,4.0,orc-str rogue dexterity,1,16,4
5,0.7,0.0,38.0,3.8,orc-str rogue dexterity,1,16,5
6,0.5,0.1,27.0,2.7,orc-str rogue dexterity,1,16,6
7,0.4,0.0,22.0,2.2,orc-str rogue dexterity,1,16,7
8,0.3,0.0,11.0,1.1,orc-str rogue dexterity,1,16,8
9,0.4,0.3,33.0,3.3,orc-str rogue dexterity,1,16,9
10,0.5,0.0,20.0,2.0,orc-str rogue dexterity,1,16,10
11,0.4,0.3,39.0,3.9,orc-str rogue dexterity,1,16,11
12,0.4,0.0,19.0,1.9,orc-str rogue dexterity,1,16,12
13,0.6,0.2,37.0,3.7,orc-str rogue dexterity,1,16,13
14,0.6,0.1,31.0,3.1,orc-str rogue dexterity,1,16,14
15,0.2,0.1,12.0,1.2,orc-str rogue dexterity,1,16,15
16,0.5,0.2,33.0,3.3,orc-str rogue dexterity,1,16,16
17,0.5,0.0,24.0,2.4,orc-str rogue dexterity,1,16,17
18,0.5,0.1,28.0,2.8,orc-str rogue dexterity,1,16,18
19,0.5,0.1,30.0,3.0,orc-str rogue dexterity,1,16,19
20,0.7,0.2,53.0,5.3,orc-str rogue dexterity,1,16,20
21,0.5,0.0,26.0,2.6,orc-str rogue dexterity,1,16,21
22,0.5,0.4,43.0,4.3,orc-str rogue dexterity,1,16,22
23,0.2,0.2,15.0,1.5,orc-str rogue dexterity,1,16,23
24,0.5,0.4,37.0,3.7,orc-str rogue dexterity,1,16,24
25,0.2,0.1,17.0,1.7,orc-str rogue dexterity,1,16,25
26,0.3,0.1,22.0,2.2,orc-str rogue dexterity,1,16,26
27,0.3,0.2,20.0,2.0,orc-str rogue dexterity,1,16,27
28,0.7,0.3,48.0,4.8,orc-str rogue dexterity,1,16,28
29,0.8,0.1,58.0,5.8,orc-str rogue dexterity,1,16,29
30,0.3,0.3,31.0,3.1,orc-str rogue dexterity,1,16,30
31,0.5,0.0,26.0,2.6,orc-str rogue dexterity,1,16,31
32,0.3,0.1,18.0,1.8,orc-str rogue dexterity,1,16,32
33,0.4,0.1,24.0,2.4,orc-str rogue dexterity,1,16,33
34,0.8,0.2,50.0,5.0,orc-str rogue dexterity,1,16,34
35,0.5,0.1,31.0,3.1,orc-str rogue dexterity,1,16,35
36,0.4,0.2,29.0,2.9,orc-str rogue dexterity,1,16,36
37,0.4,0.3,28.0,2.8,orc-str rogue dexterity,1,16,37
38,0.4,0.1,28.0,2.8,orc-str rogue dexterity,1,16,38
39,0.3,0.2,23.0,2.3,orc-str rogue dexterity,1,16,39
40,0.3,0.1,21.0,2.1,orc-str rogue dexterity,1,16,40
41,0.7,0.0,30.0,3.0,orc-str rogue dexterity,1,16,41
42,0.6,0.4,56.0,5.6,orc-str rogue dexterity,1,16,42
43,0.4,0.3,36.0,3.6,orc-str rogue dexterity,1,16,43
44,0.5,0.1,36.0,3.6,orc-str rogue dexterity,1,16,44
45,0.6,0.0,32.0,3.2,orc-str rogue dexterity,1,16,45
46,0.6,0.1,41.0,4.1,orc-str rogue dexterity,1,16,46
47,0.3,0.0,12.0,1.2,orc-str rogue dexterity,1,16,47
48,0.7,0.1,43.0,4.3,orc-str rogue dexterity,1,16,48
49,0.6,0.4,41.0,4.1,orc-str rogue dexterity,1,16,49
50,0.6,0.3,41.0,4.1,orc-str rogue dexterity,1,16,50
51,0.3,0.2,25.0,2.5,orc-str rogue dexterity,1,16,51
52,0.2,0.3,21.0,2.1,orc-str rogue dexterity,1,16,52
53,0.4,0.2,32.0,3.2,orc-str rogue dexterity,1,16,53
54,0.6,0.2,38.0,3.8,orc-str rogue dexterity,1,16,54
55,0.3,0.4,32.0,3.2,orc-str rogue dexterity,1,16,55
56,0.5,0.2,41.0,4.1,orc-str rogue dexterity,1,16,56
57,0.5,0.2,35.0,3.5,orc-str rogue dexterity,1,16,57
58,0.6,0.1,38.0,3.8,orc-str rogue dexterity,1,16,58
59,0.2,0.2,22.0,2.2,orc-str rogue dexterity,1,16,59
60,0.4,0.3,33.0,3.3,orc-str rogue dexterity,1,16,60
61,0.3,0.1,24.0,2.4,orc-str rogue dexterity,1,16,61
62,0.5,0.0,21.0,2.1,orc-str rogue dexterity,1,16,62
63,0.3,0.2,21.0,2.1,orc-str rogue dexterity,1,16,63
64,0.2,0.1,19.0,1.9,orc-str rogue dexterity,1,16,64
65,0.3,0.1,19.0,1.9,orc-str rogue dexterity,1,16,65
66,0.4,0.3,35.0,3.5,orc-str rogue dexterity,1,16,66
67,0.5,0.0,30.0,3.0,orc-str rogue dexterity,1,16,67
68,0.5,0.2,30.0,3.0,orc-str rogue dexterity,1,16,68
69,0.3,0.1,24.0,2.4,orc-str rogue dexterity,1,16,69
70,0.6,0.1,37.0,3.7,orc-str rogue dexterity,1,16,70
71,0.0,0.1,4.0,0.4,orc-str rogue dexterity,1,16,71
72,0.5,0.4,46.0,4.6,orc-str rogue dexterity,1,16,72
73,0.6,0.1,38.0,3.8,orc-str rogue dexterity,1,16,73
74,0.5,0.0,27.0,2.7,orc-str rogue dexterity,1,16,74
75,0.2,0.1,17.0,1.7,orc-str rogue dexterity,1,16,75
76,0.3,0.1,14.0,1.4,orc-str rogue dexterity,1,16,76
77,0.5,0.2,36.0,3.6,orc-str rogue dexterity,1,16,77
78,0.5,0.3,36.0,3.6,orc-str rogue dexterity,1,16,78
79,0.3,0.2,26.0,2.6,orc-str rogue dexterity,1,16,79
80,0.4,0.2,26.0,2.6,orc-str rogue dexterity,1,16,80
81,0.4,0.4,46.0,4.6,orc-str rogue dexterity,1,16,81
82,0.6,0.1,38.0,3.8,orc-str rogue dexterity,1,16,82
83,0.5,0.1,24.0,2.4,orc-str rogue dexterity,1,16,83
84,0.7,0.2,50.0,5.0,orc-str rogue dexterity,1,16,84
85,0.3,0.2,31.0,3.1,orc-str rogue dexterity,1,16,85
86,0.5,0.1,27.0,2.7,orc-str rogue dexterity,1,16,86
87,0.6,0.1,45.0,4.5,orc-str rogue dexterity,1,16,87
88,0.5,0.0,23.0,2.3,orc-str rogue dexterity,1,16,88
89,0.4,0.2,32.0,3.2,orc-str rogue dexterity,1,16,89
90,0.5,0.5,48.0,4.8,orc-str rogue dexterity,1,16,90
91,0.4,0.0,28.0,2.8,orc-str rogue dexterity,1,16,91
92,0.4,0.1,28.0,2.8,orc-str rogue dexterity,1,16,92
93,0.6,0.0,32.0,3.2,orc-str rogue dexterity,1,16,93
94,0.5,0.0,30.0,3.0,orc-str rogue dexterity,1,16,94
95,0.6,0.2,38.0,3.8,orc-str rogue dexterity,1,16,95
96,0.4,0.1,21.0,2.1,orc-str rogue dexterity,1,16,96
97,0.4,0.1,22.0,2.2,orc-str rogue dexterity,1,16,97
98,0.4,0.1,29.0,2.9,orc-str rogue dexterity,1,16,98
99,0.5,0.2,30.0,3.0,orc-str rogue dexterity,1,16,99
0,0.2,0.2,18.0,1.8,orc-str rogue dexterity,1,17,0
1,0.3,0.1,28.0,2.8,orc-str rogue dexterity,1,17,1
2,0.6,0.2,37.0,3.7,orc-str rogue dexterity,1,17,2
3,0.6,0.1,37.0,3.7,orc-str rogue dexterity,1,17,3
4,0.2,0.2,19.0,1.9,orc-str rogue dexterity,1,17,4
5,0.4,0.2,33.0,3.3,orc-str rogue dexterity,1,17,5
6,0.7,0.1,43.0,4.3,orc-str rogue dexterity,1,17,6
7,0.7,0.0,36.0,3.6,orc-str rogue dexterity,1,17,7
8,0.3,0.2,27.0,2.7,orc-str rogue dexterity,1,17,8
9,0.4,0.1,29.0,2.9,orc-str rogue dexterity,1,17,9
10,0.4,0.1,27.0,2.7,orc-str rogue dexterity,1,17,10
11,0.5,0.0,25.0,2.5,orc-str rogue dexterity,1,17,11
12,0.4,0.1,29.0,2.9,orc-str rogue dexterity,1,17,12
13,0.2,0.1,14.0,1.4,orc-str rogue dexterity,1,17,13
14,0.2,0.0,11.0,1.1,orc-str rogue dexterity,1,17,14
15,0.5,0.2,36.0,3.6,orc-str rogue dexterity,1,17,15
16,0.8,0.1,49.0,4.9,orc-str rogue dexterity,1,17,16
17,0.2,0.2,28.0,2.8,orc-str rogue dexterity,1,17,17
18,0.3,0.0,11.0,1.1,orc-str rogue dexterity,1,17,18
19,0.4,0.0,17.0,1.7,orc-str rogue dexterity,1,17,19
20,0.5,0.1,31.0,3.1,orc-str rogue dexterity,1,17,20
21,0.4,0.1,17.0,1.7,orc-str rogue dexterity,1,17,21
22,0.6,0.1,39.0,3.9,orc-str rogue dexterity,1,17,22
23,0.4,0.0,13.0,1.3,orc-str rogue dexterity,1,17,23
24,0.6,0.0,29.0,2.9,orc-str rogue dexterity,1,17,24
25,0.2,0.2,28.0,2.8,orc-str rogue dexterity,1,17,25
26,0.3,0.1,21.0,2.1,orc-str rogue dexterity,1,17,26
27,0.4,0.1,24.0,2.4,orc-str rogue dexterity,1,17,27
28,0.2,0.0,7.0,0.7,orc-str rogue dexterity,1,17,28
29,0.2,0.1,16.0,1.6,orc-str rogue dexterity,1,17,29
30,0.2,0.0,10.0,1.0,orc-str rogue dexterity,1,17,30
31,0.4,0.0,18.0,1.8,orc-str rogue dexterity,1,17,31
32,0.2,0.2,22.0,2.2,orc-str rogue dexterity,1,17,32
33,0.4,0.1,21.0,2.1,orc-str rogue dexterity,1,17,33
34,0.8,0.0,48.0,4.8,orc-str rogue dexterity,1,17,34
