,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,attack_crit_status_1,attack_crit_status_2,build_name,build_level,target_ac,encounter_num,ancestry,class_build
8,0.6,0.4,28.0,5.6,0.0,0.0,human-dex sorcerer charisma,1,13,8,human-dex,sorcerer
9,0.2,0.4,16.0,3.2,0.0,0.0,human-dex sorcerer charisma,1,13,9,human-dex,sorcerer
10,0.6,0.6,28.0,5.6,0.0,0.0,human-dex sorcerer charisma,1,13,10,human-dex,sorcerer
11,0.4,0.4,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,13,11,human-dex,sorcerer
12,0.8,0.6,37.0,7.4,0.0,0.0,human-dex sorcerer charisma,1,13,12,human-dex,sorcerer
13,0.4,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,13,13,human-dex,sorcerer
14,0.6,0.4,23.0,4.6,0.0,0.0,human-dex sorcerer charisma,1,13,14,human-dex,sorcerer
15,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,13,15,human-dex,sorcerer
16,0.4,0.2,17.0,3.4,0.0,0.0,human-dex sorcerer charisma,1,13,16,human-dex,sorcerer
17,0.6,0.2,24.0,4.8,0.0,0.0,human-dex sorcerer charisma,1,13,17,human-dex,sorcerer
18,0.4,0.6,18.0,3.6,0.0,0.0,human-dex sorcerer charisma,1,13,18,human-dex,sorcerer
19,0.6,0.4,26.0,5.2,0.0,0.0,human-dex sorcerer charisma,1,13,19,human-dex,sorcerer
0,0.6,0.0,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,14,0,human-dex,sorcerer
1,0.2,0.0,7.0,1.4,0.0,0.0,human-dex sorcerer charisma,1,14,1,human-dex,sorcerer
2,0.8,0.6,39.0,7.8,0.0,0.0,human-dex sorcerer charisma,1,14,2,human-dex,sorcerer
3,0.4,0.8,27.0,5.4,0.0,0.0,human-dex sorcerer charisma,1,14,3,human-dex,sorcerer
4,0.8,0.4,31.0,6.2,0.0,0.0,human-dex sorcerer charisma,1,14,4,human-dex,sorcerer
5,0.6,0.4,23.0,4.6,0.0,0.0,human-dex sorcerer charisma,1,14,5,human-dex,sorcerer
6,0.8,0.0,23.0,4.6,0.0,0.0,human-dex sorcerer charisma,1,14,6,human-dex,sorcerer
7,0.4,0.2,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,14,7,human-dex,sorcerer
8,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,14,8,human-dex,sorcerer
9,1.0,0.0,18.0,3.6,0.0,0.0,human-dex sorcerer charisma,1,14,9,human-dex,sorcerer
10,0.8,0.6,36.0,7.2,0.0,0.0,human-dex sorcerer charisma,1,14,10,human-dex,sorcerer
11,1.0,0.4,32.0,6.4,0.0,0.0,human-dex sorcerer charisma,1,14,11,human-dex,sorcerer
12,0.4,0.4,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,14,12,human-dex,sorcerer
13,0.8,0.2,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,14,13,human-dex,sorcerer
14,0.4,0.4,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,14,14,human-dex,sorcerer
15,0.8,0.4,26.0,5.2,0.0,0.0,human-dex sorcerer charisma,1,14,15,human-dex,sorcerer
16,0.4,0.2,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,14,16,human-dex,sorcerer
17,0.4,0.2,18.0,3.6,0.0,0.0,human-dex sorcerer charisma,1,14,17,human-dex,sorcerer
18,0.6,0.2,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,14,18,human-dex,sorcerer
19,0.8,0.2,24.0,4.8,0.0,0.0,human-dex sorcerer charisma,1,14,19,human-dex,sorcerer
0,0.0,0.4,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,15,0,human-dex,sorcerer
1,0.8,0.0,22.0,4.4,0.0,0.0,human-dex sorcerer charisma,1,15,1,human-dex,sorcerer
2,0.4,0.2,17.0,3.4,0.0,0.0,human-dex sorcerer charisma,1,15,2,human-dex,sorcerer
3,0.4,0.2,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,15,3,human-dex,sorcerer
4,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,15,4,human-dex,sorcerer
5,0.4,0.2,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,15,5,human-dex,sorcerer
6,0.4,0.2,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,15,6,human-dex,sorcerer
7,0.4,0.4,25.0,5.0,0.0,0.0,human-dex sorcerer charisma,1,15,7,human-dex,sorcerer
8,0.4,0.2,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,15,8,human-dex,sorcerer
9,0.6,0.4,25.0,5.0,0.0,0.0,human-dex sorcerer charisma,1,15,9,human-dex,sorcerer
10,0.8,0.2,25.0,5.0,0.0,0.0,human-dex sorcerer charisma,1,15,10,human-dex,sorcerer
11,0.6,0.2,24.0,4.8,0.0,0.0,human-dex sorcerer charisma,1,15,11,human-dex,sorcerer
12,0.0,0.4,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,15,12,human-dex,sorcerer
13,0.6,0.0,25.0,5.0,0.0,0.0,human-dex sorcerer charisma,1,15,13,human-dex,sorcerer
14,0.4,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,15,14,human-dex,sorcerer
15,0.6,0.4,26.0,5.2,0.0,0.0,human-dex sorcerer charisma,1,15,15,human-dex,sorcerer
16,0.4,0.6,23.0,4.6,0.0,0.0,human-dex sorcerer charisma,1,15,16,human-dex,sorcerer
17,0.2,0.2,10.0,2.0,0.0,0.0,human-dex sorcerer charisma,1,15,17,human-dex,sorcerer
18,0.8,0.4,25.0,5.0,0.0,0.0,human-dex sorcerer charisma,1,15,18,human-dex,sorcerer
19,0.4,0.4,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,15,19,human-dex,sorcerer
0,0.2,0.0,5.0,1.0,0.0,0.0,human-dex sorcerer charisma,1,16,0,human-dex,sorcerer
1,0.2,0.2,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,16,1,human-dex,sorcerer
2,0.8,0.2,31.0,6.2,0.0,0.0,human-dex sorcerer charisma,1,16,2,human-dex,sorcerer
3,0.8,0.4,30.0,6.0,0.0,0.0,human-dex sorcerer charisma,1,16,3,human-dex,sorcerer
4,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,16,4,human-dex,sorcerer
5,0.6,0.6,35.0,7.0,0.0,0.0,human-dex sorcerer charisma,1,16,5,human-dex,sorcerer
6,0.4,0.2,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,16,6,human-dex,sorcerer
7,0.6,0.2,21.0,4.2,0.0,0.0,human-dex sorcerer charisma,1,16,7,human-dex,sorcerer
8,0.6,0.2,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,16,8,human-dex,sorcerer
9,0.4,0.0,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,16,9,human-dex,sorcerer
10,0.4,0.0,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,16,10,human-dex,sorcerer
11,0.2,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,16,11,human-dex,sorcerer
12,0.4,0.4,24.0,4.8,0.0,0.0,human-dex sorcerer charisma,1,16,12,human-dex,sorcerer
13,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,16,13,human-dex,sorcerer
14,0.2,0.4,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,16,14,human-dex,sorcerer
15,0.4,0.2,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,16,15,human-dex,sorcerer
16,0.4,0.2,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,16,16,human-dex,sorcerer
17,0.6,0.6,30.0,6.0,0.0,0.0,human-dex sorcerer charisma,1,16,17,human-dex,sorcerer
18,0.8,0.2,28.0,5.6,0.0,0.0,human-dex sorcerer charisma,1,16,18,human-dex,sorcerer
19,0.4,0.2,16.0,3.2,0.0,0.0,human-dex sorcerer charisma,1,16,19,human-dex,sorcerer
0,0.4,0.2,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,17,0,human-dex,sorcerer
1,0.6,0.0,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,17,1,human-dex,sorcerer
2,0.6,0.0,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,17,2,human-dex,sorcerer
3,0.6,0.2,18.0,3.6,0.0,0.0,human-dex sorcerer charisma,1,17,3,human-dex,sorcerer
4,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,17,4,human-dex,sorcerer
5,0.4,0.0,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,17,5,human-dex,sorcerer
6,0.0,0.2,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,17,6,human-dex,sorcerer
7,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,17,7,human-dex,sorcerer
8,0.4,0.4,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,17,8,human-dex,sorcerer
9,0.0,0.2,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,17,9,human-dex,sorcerer
10,0.6,0.0,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,17,10,human-dex,sorcerer
11,0.6,0.2,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,17,11,human-dex,sorcerer
12,0.2,0.2,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,17,12,human-dex,sorcerer
13,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,17,13,human-dex,sorcerer
14,0.2,0.4,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,17,14,human-dex,sorcerer
15,0.2,0.4,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,17,15,human-dex,sorcerer
16,0.4,0.0,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,17,16,human-dex,sorcerer
17,0.4,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,17,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,17,18,human-dex,sorcerer
19,0.2,0.2,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,17,19,human-dex,sorcerer
0,0.6,0.0,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,18,0,human-dex,sorcerer
1,0.0,0.2,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,18,1,human-dex,sorcerer
2,0.6,0.0,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,18,2,human-dex,sorcerer
3,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,18,3,human-dex,sorcerer
4,0.2,0.0,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,18,4,human-dex,sorcerer
5,0.2,0.2,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,18,5,human-dex,sorcerer
6,0.0,0.2,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,18,6,human-dex,sorcerer
7,0.6,0.0,17.0,3.4,0.0,0.0,human-dex sorcerer charisma,1,18,7,human-dex,sorcerer
8,0.2,0.2,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,18,8,human-dex,sorcerer
9,0.4,0.4,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,18,9,human-dex,sorcerer
10,0.2,0.4,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,18,10,human-dex,sorcerer
11,0.8,0.2,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,18,11,human-dex,sorcerer
12,0.6,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,18,12,human-dex,sorcerer
13,0.2,0.2,7.0,1.4,0.0,0.0,human-dex sorcerer charisma,1,18,13,human-dex,sorcerer
14,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,18,14,human-dex,sorcerer
15,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,18,15,human-dex,sorcerer
16,0.4,0.2,19.0,3.8,0.0,0.0,human-dex sorcerer charisma,1,18,16,human-dex,sorcerer
17,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,18,17,human-dex,sorcerer
18,0.6,0.2,22.0,4.4,0.0,0.0,human-dex sorcerer charisma,1,18,18,human-dex,sorcerer
19,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,18,19,human-dex,sorcerer
0,0.4,0.0,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,19,0,human-dex,sorcerer
1,0.8,0.0,15.0,3.0,0.0,0.0,human-dex sorcerer charisma,1,19,1,human-dex,sorcerer
2,0.4,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,19,2,human-dex,sorcerer
3,0.0,0.2,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,19,3,human-dex,sorcerer
4,0.2,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,19,4,human-dex,sorcerer
5,0.2,0.4,16.0,3.2,0.0,0.0,human-dex sorcerer charisma,1,19,5,human-dex,sorcerer
6,0.2,0.2,13.0,2.6,0.0,0.0,human-dex sorcerer charisma,1,19,6,human-dex,sorcerer
7,0.2,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,19,7,human-dex,sorcerer
8,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,19,8,human-dex,sorcerer
9,0.0,0.2,5.0,1.0,0.0,0.0,human-dex sorcerer charisma,1,19,9,human-dex,sorcerer
10,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,19,10,human-dex,sorcerer
11,0.4,0.0,7.0,1.4,0.0,0.0,human-dex sorcerer charisma,1,19,11,human-dex,sorcerer
12,0.2,0.2,7.0,1.4,0.0,0.0,human-dex sorcerer charisma,1,19,12,human-dex,sorcerer
13,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,19,13,human-dex,sorcerer
14,0.4,0.0,10.0,2.0,0.0,0.0,human-dex sorcerer charisma,1,19,14,human-dex,sorcerer
15,0.6,0.0,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,19,15,human-dex,sorcerer
16,0.4,0.0,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,19,16,human-dex,sorcerer
17,0.2,0.0,5.0,1.0,0.0,0.0,human-dex sorcerer charisma,1,19,17,human-dex,sorcerer
18,0.8,0.0,22.0,4.4,0.0,0.0,human-dex sorcerer charisma,1,19,18,human-dex,sorcerer
19,0.4,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,19,19,human-dex,sorcerer
0,0.4,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,20,0,human-dex,sorcerer
1,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,20,1,human-dex,sorcerer
2,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,20,2,human-dex,sorcerer
3,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,20,3,human-dex,sorcerer
4,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,20,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,20,5,human-dex,sorcerer
6,0.4,0.2,19.0,3.8,0.0,0.2,human-dex sorcerer charisma,1,20,6,human-dex,sorcerer
7,0.2,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,20,7,human-dex,sorcerer
8,0.4,0.4,32.0,6.4,0.0,0.4,human-dex sorcerer charisma,1,20,8,human-dex,sorcerer
9,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,20,9,human-dex,sorcerer
10,0.6,0.0,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,20,10,human-dex,sorcerer
11,0.4,0.2,17.0,3.4,0.0,0.2,human-dex sorcerer charisma,1,20,11,human-dex,sorcerer
12,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,20,12,human-dex,sorcerer
13,0.2,0.0,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,20,13,human-dex,sorcerer
14,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,20,14,human-dex,sorcerer
15,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,20,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,20,16,human-dex,sorcerer
17,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,20,17,human-dex,sorcerer
18,0.2,0.0,5.0,1.0,0.0,0.0,human-dex sorcerer charisma,1,20,18,human-dex,sorcerer
19,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,20,19,human-dex,sorcerer
0,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,21,0,human-dex,sorcerer
1,0.4,0.0,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,21,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,21,2,human-dex,sorcerer
3,0.2,0.2,12.0,2.4,0.0,0.2,human-dex sorcerer charisma,1,21,3,human-dex,sorcerer
4,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,21,4,human-dex,sorcerer
5,0.4,0.0,7.0,1.4,0.0,0.0,human-dex sorcerer charisma,1,21,5,human-dex,sorcerer
6,0.6,0.0,20.0,4.0,0.0,0.0,human-dex sorcerer charisma,1,21,6,human-dex,sorcerer
7,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,21,7,human-dex,sorcerer
8,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,21,8,human-dex,sorcerer
9,0.0,0.2,9.0,1.8,0.0,0.2,human-dex sorcerer charisma,1,21,9,human-dex,sorcerer
10,0.2,0.0,7.0,1.4,0.0,0.0,human-dex sorcerer charisma,1,21,10,human-dex,sorcerer
11,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,21,11,human-dex,sorcerer
12,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,21,12,human-dex,sorcerer
13,0.2,0.4,20.0,4.0,0.0,0.4,human-dex sorcerer charisma,1,21,13,human-dex,sorcerer
14,0.2,0.2,15.0,3.0,0.0,0.2,human-dex sorcerer charisma,1,21,14,human-dex,sorcerer
15,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,21,15,human-dex,sorcerer
16,0.4,0.0,11.0,2.2,0.0,0.0,human-dex sorcerer charisma,1,21,16,human-dex,sorcerer
17,0.0,0.2,10.0,2.0,0.0,0.2,human-dex sorcerer charisma,1,21,17,human-dex,sorcerer
18,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,21,18,human-dex,sorcerer
19,0.2,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,21,19,human-dex,sorcerer
0,0.2,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,22,0,human-dex,sorcerer
1,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,2,human-dex,sorcerer
3,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,3,human-dex,sorcerer
4,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,4,human-dex,sorcerer
5,0.0,0.2,17.0,3.4,0.0,0.2,human-dex sorcerer charisma,1,22,5,human-dex,sorcerer
6,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,6,human-dex,sorcerer
7,0.4,0.0,12.0,2.4,0.0,0.0,human-dex sorcerer charisma,1,22,7,human-dex,sorcerer
8,0.4,0.0,14.0,2.8,0.0,0.0,human-dex sorcerer charisma,1,22,8,human-dex,sorcerer
9,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,9,human-dex,sorcerer
10,0.2,0.0,4.0,0.8,0.0,0.0,human-dex sorcerer charisma,1,22,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,11,human-dex,sorcerer
12,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,12,human-dex,sorcerer
13,0.2,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,22,13,human-dex,sorcerer
14,0.0,0.2,11.0,2.2,0.0,0.2,human-dex sorcerer charisma,1,22,14,human-dex,sorcerer
15,0.2,0.2,10.0,2.0,0.0,0.2,human-dex sorcerer charisma,1,22,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,16,human-dex,sorcerer
17,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,22,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,22,18,human-dex,sorcerer
19,0.2,0.0,5.0,1.0,0.0,0.0,human-dex sorcerer charisma,1,22,19,human-dex,sorcerer
0,0.2,0.2,17.0,3.4,0.0,0.2,human-dex sorcerer charisma,1,23,0,human-dex,sorcerer
1,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,2,human-dex,sorcerer
3,0.6,0.0,17.0,3.4,0.0,0.0,human-dex sorcerer charisma,1,23,3,human-dex,sorcerer
4,0.0,0.2,8.0,1.6,0.0,0.2,human-dex sorcerer charisma,1,23,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,5,human-dex,sorcerer
6,0.2,0.0,8.0,1.6,0.0,0.0,human-dex sorcerer charisma,1,23,6,human-dex,sorcerer
7,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,7,human-dex,sorcerer
8,0.2,0.2,17.0,3.4,0.0,0.2,human-dex sorcerer charisma,1,23,8,human-dex,sorcerer
9,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,9,human-dex,sorcerer
10,0.4,0.0,9.0,1.8,0.0,0.0,human-dex sorcerer charisma,1,23,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,11,human-dex,sorcerer
12,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,23,12,human-dex,sorcerer
13,0.4,0.0,10.0,2.0,0.0,0.0,human-dex sorcerer charisma,1,23,13,human-dex,sorcerer
14,0.0,0.2,8.0,1.6,0.0,0.2,human-dex sorcerer charisma,1,23,14,human-dex,sorcerer
15,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,15,human-dex,sorcerer
16,0.0,0.2,9.0,1.8,0.0,0.2,human-dex sorcerer charisma,1,23,16,human-dex,sorcerer
17,0.2,0.0,5.0,1.0,0.0,0.0,human-dex sorcerer charisma,1,23,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,23,18,human-dex,sorcerer
19,0.4,0.0,10.0,2.0,0.0,0.0,human-dex sorcerer charisma,1,23,19,human-dex,sorcerer
0,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,0,human-dex,sorcerer
1,0.2,0.0,3.0,0.6,0.0,0.0,human-dex sorcerer charisma,1,24,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,2,human-dex,sorcerer
3,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,3,human-dex,sorcerer
4,0.0,0.2,15.0,3.0,0.0,0.2,human-dex sorcerer charisma,1,24,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,5,human-dex,sorcerer
6,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,6,human-dex,sorcerer
7,0.0,0.2,7.0,1.4,0.0,0.2,human-dex sorcerer charisma,1,24,7,human-dex,sorcerer
8,0.0,0.2,14.0,2.8,0.0,0.2,human-dex sorcerer charisma,1,24,8,human-dex,sorcerer
9,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,9,human-dex,sorcerer
10,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,11,human-dex,sorcerer
12,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,12,human-dex,sorcerer
13,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,13,human-dex,sorcerer
14,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,14,human-dex,sorcerer
15,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,16,human-dex,sorcerer
17,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,24,17,human-dex,sorcerer
18,0.0,0.2,7.0,1.4,0.0,0.2,human-dex sorcerer charisma,1,24,18,human-dex,sorcerer
19,0.2,0.0,6.0,1.2,0.0,0.0,human-dex sorcerer charisma,1,24,19,human-dex,sorcerer
0,0.2,0.2,16.0,3.2,0.2,0.2,human-dex sorcerer charisma,1,25,0,human-dex,sorcerer
1,0.4,0.0,22.0,4.4,0.4,0.0,human-dex sorcerer charisma,1,25,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,2,human-dex,sorcerer
3,0.0,0.2,11.0,2.2,0.0,0.2,human-dex sorcerer charisma,1,25,3,human-dex,sorcerer
4,0.2,0.0,7.0,1.4,0.2,0.0,human-dex sorcerer charisma,1,25,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,5,human-dex,sorcerer
6,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,6,human-dex,sorcerer
7,0.2,0.0,10.0,2.0,0.2,0.0,human-dex sorcerer charisma,1,25,7,human-dex,sorcerer
8,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,8,human-dex,sorcerer
9,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,9,human-dex,sorcerer
10,0.2,0.0,9.0,1.8,0.2,0.0,human-dex sorcerer charisma,1,25,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,11,human-dex,sorcerer
12,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,12,human-dex,sorcerer
13,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,13,human-dex,sorcerer
14,0.2,0.0,8.0,1.6,0.2,0.0,human-dex sorcerer charisma,1,25,14,human-dex,sorcerer
15,0.2,0.0,6.0,1.2,0.2,0.0,human-dex sorcerer charisma,1,25,15,human-dex,sorcerer
